Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"ДО Григор'єв","… система для роботи з тегами ID3v2 для mp3 файлів. Інтерфейс користувача з використанням технології WPF та паттерну MVVM, робота з файловими …",2019,"","krs.chmnu.edu.ua","https://krs.chmnu.edu.ua/jspui/handle/123456789/628","",219,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,4,"Дипломна робота на здобуття освітньої кваліфікації «Бакалавр комп’ютерних наук». – Чорноморський національний університет імені Петра Могили, Миколаїв, 2019. В роботі …","https://krs.chmnu.edu.ua/jspui/bitstream/123456789/628/1/%D0%90%D0%B2%D1%82%D0%BE%D1%80%D0%B5%D1%84%D0%B5%D1%80%D0%B0%D1%82%20%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%20%D0%94.%D0%9E%20403.pdf","https://scholar.google.com/scholar?q=related:WCfnFcwYUWQJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"何焕春, 杨怿","基于 MVVM 构架的 Web 前端框架研究",2017,"电脑知识与技术: 学术版","cqvip.com","http://www.cqvip.com/qk/87339a/20178x/68789083504849555052485055.html","",220,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,2,6,"… 基于MVVM构架的Web前端框架研究 … 其中MVVM思想逐渐成熟并慢慢地作为了行业的主流架构 以及架构规范.该文针对MVVM架构思想作一些深入的研究,并深度剖析MVVM架构的原理和实现. …","","https://scholar.google.com/scholar?q=related:-GlkEH_yhhEJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"卢秀","基于 MVVM 模式的集装箱振动监控软件系统设计",2017,"工业控制计算机","cqvip.com","http://www.cqvip.com/qk/92874x/201712/673992812.html","",221,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,6,"… MVVM 因其界面逻辑和业务逻辑相分离, 较高的开发效率, 便于系统长期使用和维护等特点在… MVVM 设计模式在本系统中的应用, 并部分介绍了本软件系统需要使用的关键技术点. 采用MVVM …","","https://scholar.google.com/scholar?q=related:Q20UIMEEWrUJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"陈威翔, 王大全, 王兴起","解除数据绑定的 MVVM 设计模式在 iOS 平台下的实践",2016,"工业控制计算机","cqvip.com","http://www.cqvip.com/qk/92874x/201610/670444735.html","",222,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,3,7,"当前,MVVM设计模式在i OS平台上可谓是… MVVM设计模式改进的方案,无需引入Reactive Cocoa库,解除了数据绑定,也避免了因为它而带来的维护成本高的问题.同时比较了它与传统MVVM…","","https://scholar.google.com/scholar?q=related:zOOIvZcV46gJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"莫文水","Web 前端中 MVVM 框架的应用研究",2017,"网络安全技术与应用","cqvip.com","http://www.cqvip.com/qk/83767x/201704/671973100.html","",223,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,6,"… MVVM框架在Web前端中具有很大的实践意义,在一定程度上促进了Web前端的发展和… MVVM在 Web前端中的应用研究,其中又将其与前端传统开发思维进行了一定的对比,进一步呈现了MVVM…","","https://scholar.google.com/scholar?q=related:vd6l_nc-HPQJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"赵健","基于改进 MVVM 的在线教育平台设计与实现",2019,"","cdmd.cnki.com.cn","https://cdmd.cnki.com.cn/Article/CDMD-10141-1019864892.htm","",224,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,4,"… ;APP后台使用本文所改进的MVVM(Model-View-ViewModel)架构,… 另外,在MVVM框架中加入 WebSocket全双工通信作为两个客户… 的新组件,本文提出了基于MVVM的Android端框架并且用于本…","","https://scholar.google.com/scholar?q=related:2G6oMXabjowJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"文晖","基于 MVVM 模式的 WPF 物联网应用程序原理分析与实现",2019,"兰州石化职业技术学院学报","cqvip.com","http://www.cqvip.com/qk/86485x/201903/7100131485.html","",225,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,4,": 在分析了MVVM (Model-View-ViewModel) 实现机制的基础上, 设计了一个基于NET 的WPF 物 联网数据采集与显示系统. 该系统的应用层构架采用MVVM 模式, 实现了UI 层(View), 数据模型…","","https://scholar.google.com/scholar?q=related:LHTJxYB68CwJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"陈建伟","基于 MVVM 模式的住区布局系统设计与开发",2012,"","cdmd.cnki.com.cn","https://cdmd.cnki.com.cn/Article/CDMD-10487-1013013439.htm","",226,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,11,"… 利用微软新一代绘图系统WPF 技术的MVVM 设计模式, 设计… 然后利用WPF 技术开发了一套二 维交互绘图系统, 利用了MVVM … 最后本文以具体实例验证了MVVM 模式的住区布局系统的可行…","","https://scholar.google.com/scholar?q=related:wUPXfx7CdtoJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"顾睿","基于 MVVM 的虚拟 DOM 轻型 Web 前端框架的设计与实现",2019,"","cdmd.cnki.com.cn","https://cdmd.cnki.com.cn/Article/CDMD-10701-1020001556.htm","",227,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,4,"… 本文采用MVVM架构,实现了以虚拟DOM为核心的轻型前端框架… 其次,基于MVVM架构对该前端 框架进行了设计与实现.前端框架… 本文实现的前端框架Luna所采用的MVVM架构有效地解决了…","","https://scholar.google.com/scholar?q=related:ILovRvE4RQsJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"I Cottiero","Izrada aplikacija za Universal Windows Platform korištenjem obrasca MVVM",2018,"","repozitorij.unizg.hr","https://repozitorij.unizg.hr/islandora/object/fer:2704","",228,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,5,"Ovaj rad bavi se proučavanjem platforme Universal Windows Platform kroz implementaciju poslovne aplikacije koristeći oblikovni obrazac Model-pogled-prezentacijski model (MVVM). …","","https://scholar.google.com/scholar?q=related:7mNpzYZFHJYJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"王鹏强","基于 vue 的 MVVM 框架的研究与分析",2019,"电脑知识与技术","cnki.com.cn","https://www.cnki.com.cn/Article/CJFDTotal-DNZS201911041.htm","",229,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,4,"互联网的不断发展, 前端开发人员一直致力于开发更加高效的代码, 由于前期网速以及前端语言 的限制, 始终得不到解决, 近年来, 这些问题得到解决后, 越来越多的前端框架诞生, 这些框架都…","","https://scholar.google.com/scholar?q=related:PlVOTmySP_YJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"АА Сиваков, АВ Иванов","Паттерны проектирования MVC и MVVM и их особенности",2020,"","libeldoc.bsuir.by","https://libeldoc.bsuir.by/handle/123456789/39276","",230,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,2,3,"В статье были исследованы особенности и принципы работы паттернов MVC и MVVM. По результатам исследования сделаны выводы: модель в паттернах выглядит …","","https://scholar.google.com/scholar?q=related:PtSN38J0KLMJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"ГВ Середюк","МОБІЛЬНИЙ ДОДАТОК НА ПЛАТФОРМІ IOS З ВИКОРИСТАННЯМ АРХІТЕКТУРНОГО ПАТЕРНУ MVVM",2021,"… комп'ютерних систем і автоматики (2021)","conferences.vntu.edu.ua","https://conferences.vntu.edu.ua/index.php/all-fksa/all-fksa-2021/paper/viewPaper/12157","",231,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,2,"Розглянуто та проаналізовано створення мобільного додатку з архітектурою на основі патерну mvvm для платформи iOS. Вибраний патерн грунтується на різноманітних …","","https://scholar.google.com/scholar?q=related:mFPOJst0EvgJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"СВ Чубейко, АА Агапов","ИСПОЛЬЗОВАНИЕ ПАТТЕРНОВ MVVM И REPOSITORY В СОЗДАНИИ СИСТЕМ УПРАВЛЕНИЯ АРХИВОМ НА БАЗЕ ТЕХНОЛОГИИ WPF",2017,"АКТУАЛЬНЫЕ ПРОБЛЕМЫ СОВРЕМЕННОЙ …","elibrary.ru","https://elibrary.ru/item.asp?id=34947902","",232,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,2,6,"… интерфейсу паттерн MVVM дает возможность располагать … Минусом паттерна MVVM является необходимость … Паттерны MVVM и Repository могут быть использованы в …","","https://scholar.google.com/scholar?q=related:VEh_NnfvRXAJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"李文魁","基于 MVVM 模式的钢铁副产煤气调度系统",2019,"","cdmd.cnki.com.cn","https://cdmd.cnki.com.cn/Article/CDMD-10141-1019865285.htm","",233,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,4,"… , 结合调度系统的需求和设计要求, 构建了基于MVVM (Model-View-ViewModel) 模式的总体设计 , … 本文结合某钢铁企业的实际应用场景, 开发了基于MVVM 模式的副产煤气调度系统, 并在实际…","","https://scholar.google.com/scholar?q=related:ZgbTbXTMfGAJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"S Olujić","IZRADA WINDOWS PHONE 8 APLIKACIJE KORIŠTENJEM MVVM OBRASCA",2015,"","repozitorij.algebra.hr","https://repozitorij.algebra.hr/islandora/object/algebra%3A380/datastream/PDF/view","",234,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,8,"… The goal of this work is to introduce the reader with advantages of MVVM arhitecture and the means to implement it, and with essential possibilities of software development for WP 8 …","","https://scholar.google.com/scholar?q=related:faKlF-XPfoAJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"M Zagoršćak","Usporedba MVVM i MVP arhitektura pri izradi Android aplikacija na primjeru vođenja skladišta",2020,"","zir.nsk.hr","https://zir.nsk.hr/islandora/object/etfos:2612","",235,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,3,"… iskazivao MVVM obrazac, neovisno o broju ljudi u timu koji rade na projektu MVVM obrazac … MVVM obrazac skraćuje kod koji u pogledu ažurira podatke koristeći podatkovnu vezu. Kod …","https://zir.nsk.hr/islandora/object/etfos:2612/datastream/PDF/download","https://scholar.google.com/scholar?q=related:IdJYjlTQZVoJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"АМ Ломако","Проектирование и разработка фреймворка для приложений с архитектурой MVVM на языке C#: аннотация к магистерской диссертации/Ломако АМ; …",2020,"","elib.bsu.by","https://elib.bsu.by/bitstream/123456789/245432/1/Lomako_resume.pdf","",236,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,3,"… Целью магистерской диссертации является создание фреймворка с архитектурой MVVM на … The aim of the master's thesis is to create a framework with MVVM architecture in C #. …","","https://scholar.google.com/scholar?q=related:tEiR-FOoyHMJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"BRP Surya, AP Kharisma, N Yudistira","Perbandingan Kinerja Pola Perancangan MVC, MVP, dan MVVM Pada Aplikasi Berbasis Android (Studi kasus: Aplikasi Laporan Hasil Belajar Siswa SMA BSS)",,"… Informasi dan Ilmu Komputer e-ISSN","j-ptiik.ub.ac.id","http://j-ptiik.ub.ac.id/index.php/j-ptiik/article/view/8237","",237,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,3,,"Sistem pelaporan hasil belajar merupakan sebuah sistem yang mengatur pelaporan hasil belajar siswa di SMAS Brawijaya Smart School. Sistem ini dapat menampilkan nilai dari …","http://j-ptiik.ub.ac.id/index.php/j-ptiik/article/download/8237/3831","https://scholar.google.com/scholar?q=related:wvK-XBHCSJkJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"张子阳","基于 MVVM 模式的海洋可控源电磁发射系统监控软件研发",2020,"","cdmd.cnki.com.cn","https://cdmd.cnki.com.cn/Article/CDMD-11415-1021001600.htm","",238,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,3,"海洋可控源电磁法(MCSEM, Marine Controlled Source Electromagnetic Method) 作为海洋 电磁法的一个分支, 尤其适合深水天然气水合物及油气等高阻异常体的调查. 海洋可控源电磁发射…","","https://scholar.google.com/scholar?q=related:MqIOD3trIEAJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"МА Овчинников, ЛВ Гурьянов","ИСПОЛЬЗОВАНИЕ ШАБЛОНА MVVM ДЛЯ РАЗРАБОТКИ ПРОГРАММНЫХ СРЕДСТВ ОБРАБОТКИ ЗАЯВОК В КОРПОРАТИВНОЙ ИНФОРМАЦИОННОЙ …",2016,"… ОБРАЗОВАНИЕ (МКУО-2016)","elibrary.ru","https://elibrary.ru/item.asp?id=26117845","",239,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,2,7,"Шаблон MVVM (Model-View-ViewModel) широко используется в программных средствах современных информационных систем, благодаря своим преимуществам, таким как:· …","","https://scholar.google.com/scholar?q=related:R2opbFgRsUUJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"冯杰","基于 MVVM 模式的体系结构一致性测试",2015,"","cdmd.cnki.com.cn","https://cdmd.cnki.com.cn/Article/CDMD-10423-1015710820.htm","",240,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,8,"… 本文研究的主要内容是对基于MVVM 模式的体系结构系统的… 作为检验的总体流程, 首先根据 MVVM 模式的特点和体系结构规范… 能很好的检测出系统中不符合MVVM 体系结构设计规范的部分. …","","https://scholar.google.com/scholar?q=related:nu6EpFanN3MJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"许家胤","基于 MVVM 的仓储物流管理系统设计与实现",2019,"","cdmd.cnki.com.cn","https://cdmd.cnki.com.cn/Article/CDMD-10013-1019042239.htm","",241,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,4,"随着世界经济一体化的格局逐渐形成, 作为机械工程领域的一个重要应用方向, 仓储物流自动化 的重要性也逐渐得以体现. 其中, 仓储物流数据管理作为实现物流自动化的关键环节, 受到越来越…","","https://scholar.google.com/scholar?q=related:c_VFvsRgFmYJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"范凌云","基于 MVVM 框架的旅游网站的设计与实现",2016,"","cdmd.cnki.com.cn","https://cdmd.cnki.com.cn/Article/CDMD-10004-1017060284.htm","",242,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,7,"本系统参照目前各大型旅游网站的系统拓扑结构, 根据现有的富客户端技术, 设计了基于MVVM (Model-View-View Model) 框架的旅游网站的系统, 并提出了系统整体的优化配置方案, 包括: …","","https://scholar.google.com/scholar?q=related:01J1EVT9B-4J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"杨志","基于 MVVM 模式的光器件重排机软件架构及功能模块开发",2017,"","cdmd.cnki.com.cn","https://cdmd.cnki.com.cn/Article/CDMD-10487-1018970256.htm","",243,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,6,"… 本文主要结合当前软件技术发展的新成果和软件开发的流行趋势, 采用MVVM 模式设计研发光… 对系统业务功能模块进行分割, 将系统划分成多个小的子功能模块, 并基于MVVM 模式, 分别从UI …","","https://scholar.google.com/scholar?q=related:YPsC53y-ZYYJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"李添","基于 MVVM 中间件的航天企业综合业务管理系统的设计与实现",2018,"","cdmd.cnki.com.cn","https://cdmd.cnki.com.cn/Article/CDMD-10013-1018096374.htm","",244,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,5,"… 低, 代码难以维护等问题, 论文设计并实现了MVVM 开发模式的WEB 前端中间件, 且此中间件是 … 所做的MVVM 中间件也为BPM 系统前端的开发提供了新的开发模式与思路, 一改以往BPM 前端…","","https://scholar.google.com/scholar?q=related:AztgWdL5D9IJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"潘宇, 张毅, 梁栋","基于 MVVM 模式的 Vue. js 框架在城市轨道交通安防集成平台中的应用研究",2021,"价值工程","cqvip.com","http://www.cqvip.com/qk/93273x/20211/7103915211.html","",245,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,3,2,": 针对城市轨道交通安防集成平台技术架构, 由于传统的前后端密切耦合的开发方式造成了人力, 物力和时间的巨大浪费, 大大降低了开发效率的问题. 重点研究视频监控子系统, 安全检查及探测…","","https://scholar.google.com/scholar?q=related:bA3rjEae6iEJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
