Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"L Varga","WPF alkalmazás MVVM architektúrával REST API kommunikációval",2019,"","szakdolgozat.uni-eszterhazy.hu","http://szakdolgozat.uni-eszterhazy.hu/id/eprint/654/","",320,"2023-02-26 07:52:24","CITATION","","","",,,,,0,0.00,0,1,4,"WPF alkalmazás MVVM architektúrával REST API kommunikációval - Szakdolgozat Szakdolgozat Kezdőlap Információ Böngészés Adminisztráció WPF alkalmazás MVVM …","","https://scholar.google.com/scholar?q=related:K8Ei45Dn_uMJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"M Katscher","Anwendung des Entwurfsmuster MVVM in der Cross-Plattform-Entwicklung mit Xamarin",2015,"","","","",322,"2023-02-26 07:52:24","CITATION","","","",,,,,0,0.00,0,1,8,"","","https://scholar.google.com/scholar?q=related:-XtmEuv4cvIJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"M Spindler","Razvoj namiznih aplikacij v WPF z arhitekturnim vzorcem MVVM in ogrodjem MEF: diplomsko delo visokošolskega strokovnega študijskega programa",2011,"","M. Spindler","","",325,"2023-02-26 07:52:24","CITATION","","","",,,,,0,0.00,0,1,12,"","","https://scholar.google.com/scholar?q=related:k9h91D6fngEJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"N Vdovkin","Machbarkeitsstudie für die Entwicklung einer Plattformunabhängigen mobilen Applikation in. NET auf Basis einer MVVM Architektur",2020,"","Technische Hochschule","","",326,"2023-02-26 07:52:24","CITATION","","","",,,,,0,0.00,0,1,3,"","","https://scholar.google.com/scholar?q=related:Fo2u_oanyKwJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"D Szaszkó","Éttermi alkalmazás fejlesztése WPF-ben, MVVM alapokon",2019,"","szakdolgozat.uni-eszterhazy.hu","http://szakdolgozat.uni-eszterhazy.hu/id/eprint/718/","",327,"2023-02-26 07:52:24","CITATION","","","",,,,,0,0.00,0,1,4,"Éttermi alkalmazás fejlesztése WPF-ben, MVVM alapokon - Szakdolgozat Szakdolgozat Kezdőlap Információ Böngészés Adminisztráció Éttermi alkalmazás fejlesztése WPF-ben, MVVM …","","https://scholar.google.com/scholar?q=related:s2kP4vugT3cJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"B Prieur","WPF-développez des applications structurées (MVVM, XAML…)",2017,"","hal.science","https://hal.science/hal-03085591/","",328,"2023-02-26 07:52:24","CITATION","","","",,,,,0,0.00,0,1,6,"WPF - développez des applications structurées (MVVM, XAML…) - Archive ouverte HAL … MVVM … WPF - développez des applications structurées (MVVM, XAML…). Éditions ENI …","","https://scholar.google.com/scholar?q=related:Sp__I7RKxpQJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"EI Takács","Fájlkezelő program készítése WPF-ben MVVM tervezési minta használatával",2016,"","szakdolgozat.uni-eszterhazy.hu","http://szakdolgozat.uni-eszterhazy.hu/id/eprint/19529/","",329,"2023-02-26 07:52:24","CITATION","","","",,,,,0,0.00,0,1,7,"Fájlkezelő program készítése WPF-ben MVVM tervezési minta használatával - Szakdolgozat … Fájlkezelő program készítése WPF-ben MVVM tervezési minta …","","https://scholar.google.com/scholar?q=related:N6yc_YDx64kJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"F Kun","Értékelőlap feldolgozó rendszer megvalósítása MVVM architektúrával",2011,"","diploma.bibl.u-szeged.hu","http://diploma.bibl.u-szeged.hu/31698","",330,"2023-02-26 07:52:24","CITATION","","","",,,,,0,0.00,0,1,12,"Értékelőlap feldolgozó rendszer megvalósítása MVVM architektúrával - SZTE Repository of Degree Theses … Értékelőlap feldolgozó rendszer megvalósítása MVVM architektúrával …","","https://scholar.google.com/scholar?q=related:lg2V0MyU7DUJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"M Fuksa","ViMoTest: a low code approach to specify ViewModel-based tests with a projectional DSL using JetBrains MPS",2022,"Proceedings of the 25th International Conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3550356.3558513","",9,"2023-02-26 08:01:38","","10.1145/3550356.3558513","","",,,,,0,0.00,0,1,1,"… a low code approach using the ViewModel architectural pattern as an abstraction layer to … of the ViewModel under test in a more readable way. Information in a ViewModel can be …","https://dl.acm.org/doi/pdf/10.1145/3550356.3558513","https://scholar.google.com/scholar?q=related:s7v0jgd2BhcJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
0,"GML Hall, GML Hall","The ViewModel",2010,"… Development with Model-View-ViewModel","Springer","https://link.springer.com/content/pdf/10.1007/978-1-4302-3163-9_4.pdf","",10,"2023-02-26 08:01:38","","10.1007/978-1-4302-3163-9_4","","",,,,,0,0.00,0,2,13,"… In Chapter 3, we looked at the reasons for splitting model and view responsibilities and implementing a ViewModel to mediate between these layers. … Concentrating more fully …","","https://scholar.google.com/scholar?q=related:bzk74bYyvk8J:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
0,"X Li, S Wang, Z Liu, G Wu","Design and implementation of enterprise web application common framework based on model-view-viewmodel architecture",2022,"Fifth International Conference on …","spiedigitallibrary.org","https://www.spiedigitallibrary.org/conference-proceedings-of-spie/12500/125004E/Design-and-implementation-of-enterprise-web-application-common-framework-based/10.1117/12.2661040.short","",20,"2023-02-26 08:01:38","","10.1117/12.2661040.short","","",,,,,0,0.00,0,4,1,"Based on the shortcomings of MVVM framework in enterprise level applications, this paper proposes a flexible common framework for enterprise level Web applications based on …","","https://scholar.google.com/scholar?q=related:bhAcmi1pEJkJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
0,"T Hagos, T Hagos","Jetpack, LiveData, ViewModel, and Room",2020,"Learn Android Studio 4: Efficient Java-Based Android …","Springer","https://link.springer.com/chapter/10.1007/978-1-4842-5937-5_16","",24,"2023-02-26 08:01:38","","10.1007/978-1-4842-5937-5_16","","",,,,,0,0.00,0,2,3,"… We only need to do three things to implement ViewModel: … To make the RandomGenerator class a ViewModel, we will extend the ViewModel class from the …","","https://scholar.google.com/scholar?q=related:7rWYuzJC-HUJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
0,"P Švikruha","Návrhový vzor Model-View-ViewModel ve WPF aplikacích: Model-View-ViewModel design pattern in WPF applications",2018,"","oatd.org","https://oatd.org/oatd/record?record=handle\:11012\%2F61740","",25,"2023-02-26 08:01:38","","","","",,,,,0,0.00,0,1,5,"… In this work i focus myself on presentating model for Model-View-ViewModel which is primary designated for WPF application. This presentating model is possible to be built by …","","https://scholar.google.com/scholar?q=related:HTI2Wse6cWoJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
0,"K Burns, K Burns","Starting the ViewModel",2012,"Beginning Windows 8 Application Development: XAML …","Springer","https://link.springer.com/chapter/10.1007/978-1-4302-4567-4_10","",28,"2023-02-26 08:01:38","","10.1007/978-1-4302-4567-4_10","","",,,,,0,0.00,0,2,11,"… data binding and the Model-View-ViewModel design pattern. This chapter builds upon this … Model and ViewModel classes and updating the user interface to bind to the ViewModel and …","","https://scholar.google.com/scholar?q=related:TK-WzSHoXggJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
0,"A Ghoda, A Ghoda","Implementing the ViewModel",2012,"Windows 8 MVVM Patterns Revealed: Covers both …","Springer","https://link.springer.com/content/pdf/10.1007/978-1-4302-4909-2_4.pdf","",30,"2023-02-26 08:01:38","","10.1007/978-1-4302-4909-2_4","","",,,,,0,0.00,0,2,11,"… ViewModel Locator Class – is based on the service locator pattern, which enables a clean way of assigning and initializing ViewModel and setting up the DataContext of the control in …","","https://scholar.google.com/scholar?q=related:KP9Xp1d3pgkJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
0,"A Ghoda","View, Model, and ViewModel Structures in HTML5 and JavaScript",2012,"Windows 8 MVVM Patterns Revealed: Covers both C# …","Springer","https://link.springer.com/chapter/10.1007/978-1-4302-4909-2_6","",31,"2023-02-26 08:01:38","","10.1007/978-1-4302-4909-2_6","","",,,,,0,0.00,0,1,11,"… The big missing portion is binding the template, which we will do at later stage in this chapter, when we will implement the ViewModel of the application. Next jump to the StocksPage.js file …","","https://scholar.google.com/scholar?q=related:MCyU-GrlmlIJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
0,"R Rismayani, M Patasik, NS Layuk…","Aplikasi Tracking Rekreasi dan Aktivitas Menggunakan Model View ViewModel di Provinsi Sulawesi Selatan",2022,"… Research and Its …","csrid.potensi-utama.ac.id","http://csrid.potensi-utama.ac.id/ojs/index.php/CSRID/article/view/636","",61,"2023-02-26 08:01:38","","","","",,,,,0,0.00,0,4,1,"… konsep model View ViewModel (MVVM) dalam merancang … Selatan dan mengimplementasikan view viewmodel (MVVM) … android, Model View ViewModel (MVVM) merupakan salah …","http://csrid.potensi-utama.ac.id/ojs/index.php/CSRID/article/download/636/353","https://scholar.google.com/scholar?q=related:i0ZtUyTv2X8J:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
0,"AS Wiyana, MIA Putera, SR Natasia","Sistem Presensi Online Menggunakan Arsitektur Pengembangan Perangkat Lunak Model-View-Viewmodel",2021,"Teknika","ejournal.ikado.ac.id","https://ejournal.ikado.ac.id/index.php/teknika/article/view/398","",68,"2023-02-26 08:01:38","","","","",,,,,0,0.00,0,3,2,"… viewmodel, bagian ini memiliki fungsi untuk memperhatikan ketersediaan data dari model. Pertama implementasi dari viewmodel … perlu akses dari kelas viewmodel. Akses pertama …","https://ejournal.ikado.ac.id/index.php/teknika/article/download/398/172","https://scholar.google.com/scholar?q=related:9S7g01WxRG4J:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
0,"HF Yuspriana","ANALISIS PERFORMA ARSITEKTUR MODEL-VIEW-VIEWMODEL DALAM APLIKASI CHATBOT BERBASIS ANDROID",2023,"","repository.upi.edu","http://repository.upi.edu/id/eprint/87497","",70,"2023-02-26 08:01:38","","","","",,,,,0,0.00,0,1,1,"Perkembangan teknologi internet yang pesat disertai tingginya penggunaan perangkat seluler telah menjadi peran besar dalam memajukan Teknologi Informasi dan Komunikasi di …","http://repository.upi.edu/87497/13/S_RPL_1905092_Title.pdf",""
0,"M Wójtowicz","Wykorzystanie wzorca projektowego Model-View-ViewModel do implementacji aplikacji bazodanowej na przykładzie systemu obsługi kina",2014,"","dspace.wsb-nlu.edu.pl","http://dspace.wsb-nlu.edu.pl/handle/11199/7581","",75,"2023-02-26 08:01:38","","","","",,,,,0,0.00,0,1,9,"Tematem pracy jest zaprezentowanie wzorca projektowego Model-View-ViewModel. W celach prezentacyjnych wybrano aplikację obsługującą kino. Do implementacji wykorzystano …","","https://scholar.google.com/scholar?q=related:UJcMBHRRSX4J:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
0,"P Szyszka","Implementacja wzorca architektury Model-View-ViewModel na przykładzie biznesowej aplikacji bazodanowej",2014,"","dspace.wsb-nlu.edu.pl","http://dspace.wsb-nlu.edu.pl/handle/11199/7810","",76,"2023-02-26 08:01:38","","","","",,,,,0,0.00,0,1,9,"Tematem niniejszej pracy jest zaprezentowanie wzorca architektury Model-View-ViewModel oraz towarzyszącym jemu technologii oraz platform, sam model MVVM został oparty na …","","https://scholar.google.com/scholar?q=related:cBV9YmX598cJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
0,"D Hedman","Kan applikationer med kartkomponenter konstrueras enligt designmönstret Model-View-Viewmodel?: En fallstudie i vilka problem som uppstår vid implementering av …",2014,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:732028","",78,"2023-02-26 08:01:38","","","","",,,,,0,0.00,0,1,9,"Inom objektorienterad programmering används ofta allmänt etablerade angreppssätt för att lösa problem. Ett sådant angreppssätt är designmönstret Model-View-Viewmodel (MVVM), …","","https://scholar.google.com/scholar?q=related:sNTyavKFez0J:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
0,"JS pada awal Tahun","USULAN PENELITIAN IMPLEMENTASI POLA DESAIN MODEL-VIEW-VIEWMODEL",,"","","","",84,"2023-02-26 08:01:38","CITATION","","","",,,,,0,0.00,0,1,,"","","https://scholar.google.com/scholar?q=related:L6Rr8NGlTK0J:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
0,"A Freeman","Adding a View Model",2012,"Pro JavaScript for Web Apps","Springer","https://link.springer.com/chapter/10.1007/978-1-4302-4462-2_3","",131,"2023-02-26 08:06:35","","10.1007/978-1-4302-4462-2_3","","",,,,,0,0.00,0,1,11,"… have done any serious desktop or server-side development, you will have encountered either the Model-View-Controller (MVC) design pattern or its derivative Model-View-View-Model (…","","https://scholar.google.com/scholar?q=related:WrM8YGNSUqEJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
0,"SR PRADANA","Pengembangan Aplikasi Lapor Jalan Rusak Berbasis Android menggunakan Android Architecture Component dengan Design Pattern Model-View-View Model …",2022,"","repository.unsoed.ac.id","http://repository.unsoed.ac.id/18683/","",269,"2023-02-26 08:06:35","","","","",,,,,0,0.00,0,1,1,"Lapor Jalan Rusak merupakan sebuah aplikasi berbasis Android yang bertujuan membantu masyarakat untuk melaporkan terkait kerusakan jalan kepada pihak berwenang agar cepat …","","https://scholar.google.com/scholar?q=related:XXku5TQL9V0J:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
0,"S Fowler","Model-View-Update-Communicate",2019,"","groups.inf.ed.ac.uk","https://groups.inf.ed.ac.uk/abcd/meeting-december2019/slides/Fowler.pdf","",271,"2023-02-26 08:06:35","PDF","","","",,,,,0,0.00,0,1,4,"Model-View-Update-Communicate - Session Types meet the Elm Architecture Page 1 Model-View-Update-Communicate Session Types meet the Elm Architecture Simon Fowler …","https://groups.inf.ed.ac.uk/abcd/meeting-december2019/slides/Fowler.pdf","https://scholar.google.com/scholar?q=related:-j01z26ES30J:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
0,"C Weissenberg","Model-View Design Patterns",2019,"Tagungsband","d-nb.info","https://d-nb.info/1234388928/34#page=108","",280,"2023-02-26 08:06:35","PDF","","","",,,,,0,0.00,0,1,4,"… Another task which the ViewModel processes is validating properties by implementing validation attributes. By adding these attributes, WPF natively handles validation errors in the GUI …","https://d-nb.info/1234388928/34#page=108","https://scholar.google.com/scholar?q=related:t7f1B0XyNKEJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
0,"SK PRAVEEN","View-Model Combination based 3D Object Retrieval Approach for Better Perception",,"","","","",284,"2023-02-26 08:06:35","CITATION","","","",,,,,0,0.00,0,1,,"","","https://scholar.google.com/scholar?q=related:4exSLr5LV68J:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
0,"MA Irshad, MN Yadav, RR Kishore","3D Object Retrieval Approach for Better Perception Using View-Model Combination",,"","","","",287,"2023-02-26 08:06:35","CITATION","","","",,,,,0,0.00,0,3,,"","","https://scholar.google.com/scholar?q=related:tOVzgqjJ3BsJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
0,"B Li, TT Ng, X Li, S Tan, J Huang, R Wang, M Pakleppa…","Learning View-Model Joint Relevance for 3D Object Retrieval.......... K. Lu, N. He, J. Xue, J. Dong, and L. Shao 1449 Color Correction Using Root …",,"ieeexplore.ieee.org","","https://ieeexplore.ieee.org/abstract/document/7097107/","",307,"2023-02-26 08:06:35","CITATION","","","",,,,,0,0.00,0,8,,"… Learning View-Model Joint Relevance for 3D Object Retrieval .......... K. Lu, N. …","","https://scholar.google.com/scholar?q=related:E91Q3hHENWwJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
0,"RF García","MVC: Model–View–Controller",2023,"iOS Architecture Patterns: MVC, MVP, MVVM, VIPER …","Springer","https://link.springer.com/chapter/10.1007/978-1-4842-9069-9_2","",320,"2023-02-26 08:06:35","","10.1007/978-1-4842-9069-9_2","","",,,,,0,0.00,0,1,1,"The Model-View-Controller (MVC) design pattern is widely used in iOS development. It is used to separate data management, user interface, and input handling concerns. The Model …","",""
0,"T Spieldenner, R Schubotz","A Linked Data Model-View-* Approach for Decoupled Client-Server Applications",2020,"… 9th Joint International Conference, JIST 2019 …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-41407-8_5","",328,"2023-02-26 08:06:35","","10.1007/978-3-030-41407-8_5","","",,,,,0,0.00,0,2,3,"Separation of concern is found to be a crucial design requirement for maintainable, extendable and understandable software. Research has been done on software design patterns that …","","https://scholar.google.com/scholar?q=related:twhBLZA_PJwJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
0,"I IRAN","Fuzzy Model-View-Controller Pattern",,"ismll.uni-hildesheim.de","","https://www.ismll.uni-hildesheim.de/pub/pdfs/karimi-fuzzy.pdf","",330,"2023-02-26 08:06:35","PDF","","","",,,,,0,0.00,0,1,,"There are a lot of patterns for software development which Model-View-Controller (MVC) pattern is one of them. In this pattern, the software is divided into three separate layers: View, …","https://www.ismll.uni-hildesheim.de/pub/pdfs/karimi-fuzzy.pdf","https://scholar.google.com/scholar?q=related:ExPITtGLNyUJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
0,"J Tiller","5.3 Code Structure for the Implementation of AI Programming in the Model-View-Controller Design Pattern",,"Adaptive Artificial Intelligence for Next Generation …","apps.dtic.mil","https://apps.dtic.mil/sti/pdfs/ADA423259.pdf#page=13","",340,"2023-02-26 08:06:35","PDF","","","",,,,,0,0.00,0,1,,"This report discusses an approach to code structure in computer wargames that supports a complete implementation of the Evaluate-Plan-Execute (EPE) AI logic loop within the context …","https://apps.dtic.mil/sti/pdfs/ADA423259.pdf#page=13","https://scholar.google.com/scholar?q=related:Yy28f-3avHMJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
